milis,ecg
1436875462040,500
1436875462044,500
1436875462048,501
1436875462052,501
1436875462056,502
1436875462060,502
1436875462064,1022
1436875462068,502
1436875462072,502
1436875462076,502
1436875462080,1023
1436875462084,503
1436875462088,503
1436875462092,503
1436875462096,1023
1436875462100,503
1436875462104,503
1436875462108,503
1436875462112,1023
1436875462116,503
1436875462120,503
1436875462124,503
1436875462128,1023
1436875462132,503
1436875462136,503
1436875462140,503
1436875462144,1023
1436875462148,503
1436875462152,503
1436875462156,503
1436875462160,504
1436875462164,504
1436875462168,505
1436875462172,504
1436875462176,501
1436875462180,496
1436875462184,490
1436875462188,485
1436875462192,1023
1436875462196,487
1436875462200,497
1436875462204,512
1436875462209,533
1436875462213,556
1436875462217,579
1436875462221,1022
1436875462225,606
1436875462229,600
1436875462233,580
1436875462237,552
1436875462241,524
1436875462245,505
1436875462249,496
1436875462253,1023
1436875462257,497
1436875462261,500
1436875462265,500
1436875462269,500
1436875462273,499
1436875462277,499
1436875462281,499
1436875462285,1023
1436875462289,499
1436875462293,499
1436875462297,499
1436875462301,500
1436875462305,500
1436875462309,500
1436875462313,500
1436875462317,500
1436875462321,500
1436875462325,500
1436875462329,500
1436875462333,500
1436875462337,500
1436875462341,500
1436875462345,501
1436875462349,501
1436875462353,501
1436875462357,502
1436875462361,502
1436875462365,1022
1436875462369,502
1436875462373,503
1436875462377,503
1436875462381,1023
1436875462385,503
1436875462389,504
1436875462393,504
1436875462397,504
1436875462401,505
1436875462405,505
1436875462409,506
1436875462413,1022
1436875462417,507
1436875462421,507
1436875462425,507
1436875462429,1023
1436875462433,507
1436875462437,507
1436875462441,507
1436875462445,508
1436875462449,508
1436875462453,508
1436875462457,508
1436875462461,507
1436875462465,507
1436875462469,506
1436875462473,1022
1436875462477,505
1436875462481,504
1436875462485,504
1436875462489,1023
1436875462493,503
1436875462497,503
1436875462501,502
1436875462505,1022
1436875462509,502
1436875462513,502
1436875462517,502
1436875462521,1022
1436875462525,502
1436875462529,502
1436875462533,502
1436875462537,1022
1436875462541,502
1436875462545,502
1436875462549,502
1436875462553,1023
1436875462557,503
1436875462561,504
1436875462565,503
1436875462569,1023
1436875462573,503
1436875462577,503
1436875462581,503
1436875462585,1023
1436875462589,503
1436875462593,503
1436875462597,503
1436875462601,504
1436875462605,504
1436875462609,504
1436875462613,504
1436875462617,504
1436875462621,504
1436875462625,504
1436875462629,504
1436875462633,504
1436875462637,504
1436875462641,504
1436875462645,504
1436875462649,504
1436875462653,504
1436875462657,504
1436875462661,504
1436875462665,504
1436875462669,504
1436875462673,504
1436875462677,504
1436875462681,504
1436875462685,503
1436875462689,503
1436875462693,503
1436875462697,1023
1436875462701,503
1436875462705,504
1436875462709,504
1436875462713,504
1436875462717,503
1436875462721,503
1436875462725,1023
1436875462729,503
1436875462733,504
1436875462737,504
1436875462741,504
1436875462745,504
1436875462749,504
1436875462753,504
1436875462757,504
1436875462761,504
1436875462765,504
1436875462769,504
1436875462773,504
1436875462777,504
1436875462781,504
1436875462785,504
1436875462789,504
1436875462793,504
1436875462797,504
1436875462801,504
1436875462805,504
1436875462809,504
1436875462813,504
1436875462817,504
1436875462821,504
1436875462825,504
1436875462829,505
1436875462833,505
1436875462837,1022
1436875462841,506
1436875462845,506
1436875462849,506
1436875462853,1022
1436875462857,506
1436875462861,506
1436875462865,506
1436875462869,505
1436875462873,505
1436875462877,505
1436875462881,505
1436875462885,505
1436875462889,505
1436875462893,505
1436875462897,505
1436875462901,505
1436875462905,505
1436875462909,505
1436875462913,506
1436875462917,1022
1436875462921,507
1436875462925,507
1436875462929,505
1436875462933,1022
1436875462937,496
1436875462941,491
1436875462945,487
1436875462949,1022
1436875462953,491
1436875462957,502
1436875462961,518
1436875462965,539
1436875462969,563
1436875462973,585
1436875462977,1022
1436875462981,607
1436875462985,598
1436875462989,576
1436875462993,1023
1436875462997,522
1436875463001,505
1436875463005,498
1436875463009,1022
1436875463013,500
1436875463017,502
1436875463021,502
1436875463025,1022
1436875463029,501
1436875463033,501
1436875463037,500
1436875463041,500
1436875463045,500
1436875463049,501
1436875463053,501
1436875463057,1022
1436875463061,502
1436875463065,502
1436875463069,501
1436875463073,501
1436875463077,501
1436875463081,501
1436875463085,502
1436875463089,1022
1436875463093,502
1436875463097,502
1436875463101,502
1436875463105,1022
1436875463109,503
1436875463113,503
1436875463117,503
1436875463121,1023
1436875463125,503
1436875463129,503
1436875463133,503
1436875463137,504
1436875463141,504
1436875463145,504
1436875463149,504
1436875463153,505
1436875463157,505
1436875463161,506
1436875463165,506
1436875463169,1022
1436875463173,507
1436875463177,507
1436875463181,507
1436875463185,1023
1436875463189,507
1436875463193,507
1436875463197,507
1436875463201,508
1436875463205,508
1436875463209,508
1436875463213,508
1436875463216,508
1436875463220,507
1436875463224,507
1436875463228,1022
1436875463232,506
1436875463236,505
1436875463240,505
1436875463244,504
1436875463248,504
1436875463252,504
1436875463256,503
1436875463260,1023
1436875463264,503
1436875463268,503
1436875463272,503
1436875463276,1023
1436875463280,503
1436875463284,503
1436875463288,503
1436875463292,504
1436875463296,504
1436875463300,505
1436875463304,505
1436875463308,505
1436875463312,505
1436875463316,504
1436875463320,504
1436875463324,504
1436875463328,504
1436875463332,504
1436875463336,505
1436875463340,505
1436875463344,505
1436875463348,505
1436875463352,505
1436875463356,505
1436875463360,505
1436875463364,505
1436875463368,505
1436875463372,505
1436875463376,505
1436875463380,505
1436875463384,505
1436875463388,505
1436875463392,505
1436875463396,505
1436875463400,505
1436875463404,505
1436875463408,505
1436875463412,505
1436875463416,505
1436875463420,1022
1436875463424,506
1436875463428,505
1436875463432,505
1436875463436,505
1436875463440,504
1436875463444,504
1436875463448,504
1436875463452,504
1436875463456,504
1436875463460,504
1436875463464,504
1436875463468,504
1436875463472,505
1436875463476,505
1436875463480,505
1436875463484,505
1436875463488,505
1436875463492,505
1436875463496,505
1436875463500,505
1436875463504,505
1436875463508,505
1436875463512,1022
1436875463516,506
1436875463520,506
1436875463524,506
1436875463528,505
1436875463532,505
1436875463536,505
1436875463540,505
1436875463544,505
1436875463548,506
1436875463552,506
1436875463556,506
1436875463560,1022
1436875463564,505
1436875463568,505
1436875463572,504
1436875463576,504
1436875463580,504
1436875463584,504
1436875463588,504
1436875463592,504
1436875463596,504
1436875463600,504
1436875463604,504
1436875463608,504
1436875463612,504
1436875463616,504
1436875463620,504
1436875463624,505
1436875463628,505
1436875463632,505
1436875463636,506
1436875463640,1022
1436875463644,506
1436875463648,506
1436875463652,507
1436875463656,1023
1436875463660,506
1436875463664,506
1436875463668,506
1436875463672,1022
1436875463676,506
1436875463680,506
1436875463684,506
1436875463688,1022
1436875463692,506
1436875463696,506
1436875463700,506
1436875463704,1022
1436875463708,506
1436875463712,506
1436875463716,506
1436875463720,507
1436875463724,507
1436875463728,506
1436875463732,1023
1436875463736,499
1436875463740,493
1436875463744,489
1436875463748,1023
1436875463752,490
1436875463756,499
1436875463760,514
1436875463764,533
1436875463768,554
1436875463772,577
1436875463776,596
1436875463780,605
1436875463784,600
1436875463788,581
1436875463792,554
1436875463796,528
1436875463800,509
1436875463804,499
1436875463808,497
1436875463812,1023
1436875463816,501
1436875463820,501
1436875463824,501
1436875463828,500
1436875463832,500
1436875463836,500
1436875463840,500
1436875463844,500
1436875463848,500
1436875463852,500
1436875463856,500
1436875463860,500
1436875463864,500
1436875463868,501
1436875463872,501
1436875463876,501
1436875463880,501
1436875463884,501
1436875463888,501
1436875463892,501
1436875463896,501
1436875463900,502
1436875463904,502
1436875463908,1022
1436875463912,502
1436875463916,502
1436875463920,503
1436875463924,1023
1436875463928,503
1436875463932,503
1436875463936,503
1436875463940,504
1436875463944,504
1436875463948,504
1436875463952,505
1436875463956,505
1436875463960,506
1436875463964,506
1436875463968,506
1436875463972,506
1436875463976,507
1436875463980,507
1436875463984,1023
1436875463988,508
1436875463992,508
1436875463996,508
1436875464000,509
1436875464004,509
1436875464008,509
1436875464012,509
1436875464016,509
1436875464020,508
1436875464024,508
1436875464028,507
1436875464032,1023
1436875464036,506
1436875464040,506
1436875464044,505
1436875464048,505
1436875464052,504
1436875464056,504
1436875464060,504
1436875464064,504
1436875464068,504
1436875464072,504
1436875464076,504
1436875464080,504
1436875464084,504
1436875464088,504
1436875464092,504
1436875464096,504
1436875464100,504
1436875464104,505
1436875464108,505
1436875464112,505
1436875464116,505
1436875464120,505
1436875464124,505
1436875464128,505
1436875464132,505
1436875464136,505
1436875464140,506
1436875464144,1022
1436875464148,506
1436875464152,506
1436875464156,506
1436875464160,1022
1436875464164,505
1436875464168,505
1436875464172,505
1436875464176,1022
1436875464180,506
1436875464184,506
1436875464188,506
1436875464192,1022
1436875464196,506
1436875464200,506
1436875464204,506
1436875464208,1022
1436875464212,506
1436875464216,506
1436875464220,506
1436875464224,506
1436875464228,506
1436875464232,506
1436875464236,1022
1436875464240,506
1436875464244,505
1436875464248,505
1436875464252,505
1436875464256,505
1436875464260,505
1436875464264,506
1436875464268,1022
1436875464272,506
1436875464276,506
1436875464280,505
1436875464284,505
1436875464288,505
1436875464292,505
1436875464296,505
1436875464300,1022
1436875464304,506
1436875464308,506
1436875464312,506
1436875464316,505
1436875464320,505
1436875464324,505
1436875464328,505
1436875464332,505
1436875464336,505
1436875464340,505
1436875464344,505
1436875464348,505
1436875464352,505
1436875464356,505
1436875464360,505
1436875464364,505
1436875464368,505
1436875464372,506
1436875464376,506
1436875464380,1022
1436875464384,506
1436875464388,506
1436875464392,505
1436875464396,505
1436875464400,505
1436875464404,505
1436875464408,505
1436875464412,505
1436875464416,505
1436875464420,505
1436875464424,505
1436875464428,505
1436875464432,506
1436875464436,506
1436875464440,506
1436875464444,1023
1436875464448,507
1436875464452,507
1436875464456,507
1436875464460,1023
1436875464464,507
1436875464468,507
1436875464472,508
1436875464476,508
1436875464480,508
1436875464484,508
1436875464488,508
1436875464492,507
1436875464496,506
1436875464500,506
1436875464504,1022
1436875464508,506
1436875464512,506
1436875464516,506
1436875464520,1022
1436875464524,506
1436875464528,506
1436875464532,506
1436875464536,1023
1436875464540,507
1436875464544,507
1436875464548,505
1436875464552,1022
1436875464556,498
1436875464560,493
1436875464564,489
1436875464568,488
1436875464572,492
1436875464576,501
1436875464580,516
1436875464584,1023
1436875464588,558
1436875464592,580
1436875464596,598
1436875464600,605
1436875464604,598
1436875464608,578
1436875464612,551
1436875464616,524
1436875464620,506
1436875464624,498
1436875464628,497
1436875464632,500
1436875464636,502
1436875464640,502
1436875464644,502
1436875464648,1022
1436875464652,501
1436875464656,501
1436875464660,501
1436875464664,501
1436875464668,501
1436875464672,501
1436875464676,501
1436875464680,501
1436875464684,502
1436875464688,502
1436875464692,502
1436875464696,1022
1436875464700,502
1436875464704,503
1436875464708,503
1436875464712,1023
1436875464716,503
1436875464720,503
1436875464724,503
1436875464728,504
1436875464732,504
1436875464736,504
1436875464740,504
1436875464744,504
1436875464748,504
1436875464752,505
1436875464756,505
1436875464760,506
1436875464764,507
1436875464768,507
1436875464772,1023
1436875464776,507
1436875464780,507
1436875464784,507
1436875464788,1023
1436875464792,507
1436875464796,507
1436875464800,507
1436875464804,508
1436875464808,509
1436875464812,509
1436875464816,510
1436875464820,1022
1436875464824,510
1436875464828,510
1436875464832,510
1436875464836,509
1436875464840,509
1436875464844,508
1436875464848,507
1436875464852,1023
1436875464856,506
1436875464860,506
1436875464864,505
1436875464868,504
1436875464872,504
1436875464876,504
1436875464880,503
1436875464884,1023
1436875464888,503
1436875464892,503
1436875464896,503
1436875464900,1023
1436875464904,503
1436875464908,503
1436875464912,503
1436875464916,1023
1436875464920,503
1436875464924,503
1436875464928,503
1436875464932,1023
1436875464936,503
1436875464940,504
1436875464944,503
1436875464948,1023
1436875464952,503
1436875464956,503
1436875464960,504
1436875464964,504
1436875464968,504
1436875464972,505
1436875464976,505
1436875464980,505
1436875464984,504
1436875464988,504
1436875464992,504
1436875464996,504
1436875465000,504
1436875465004,504
1436875465008,505
1436875465012,505
1436875465016,504
1436875465020,504
1436875465024,504
1436875465028,504
1436875465032,504
1436875465036,504
1436875465040,1023
1436875465044,503
1436875465048,502
1436875465052,503
1436875465056,1023
1436875465060,504
1436875465064,504
1436875465068,504
1436875465072,504
1436875465076,504
1436875465080,503
1436875465084,503
1436875465088,1023
